set_num,name,year,theme_id,num_parts,set_img_url,set_url
4000040-1,LEGO Fire Engine,2023,599,1056,https://cdn.rebrickable.com/media/sets/4000040-1/125735.jpg,https://rebrickable.com/sets/4000040-1/lego-fire-engine/
43224-1,King Magnifico's Castle,2023,608,613,https://cdn.rebrickable.com/media/sets/43224-1/127554.jpg,https://rebrickable.com/sets/43224-1/king-magnificos-castle/
40580-1,Blacktron Cruiser,2023,598,356,https://cdn.rebrickable.com/media/sets/40580-1/131757.jpg,https://rebrickable.com/sets/40580-1/blacktron-cruiser/
75367-1,Venator-Class Republic Attack Cruiser,2023,171,5381,https://cdn.rebrickable.com/media/sets/75367-1/127838.jpg,https://rebrickable.com/sets/75367-1/venator-class-republic-attack-cruiser/
75366-1,Star Wars Advent Calendar 2023,2023,209,320,https://cdn.rebrickable.com/media/sets/75366-1/123582.jpg,https://rebrickable.com/sets/75366-1/star-wars-advent-calendar-2023/
76261-1,Spider-Man Final Battle,2023,706,906,https://cdn.rebrickable.com/media/sets/76261-1/130017.jpg,https://rebrickable.com/sets/76261-1/spider-man-final-battle/
60371-1,Emergency Vehicles HQ,2023,52,706,https://cdn.rebrickable.com/media/sets/60371-1/130970.jpg,https://rebrickable.com/sets/60371-1/emergency-vehicles-hq/
60389-1,Custom Car Garage,2023,52,515,https://cdn.rebrickable.com/media/sets/60389-1/130646.jpg,https://rebrickable.com/sets/60389-1/custom-car-garage/
10316-1,Lord of the Rings: Rivendell,2023,721,6181,https://cdn.rebrickable.com/media/sets/10316-1/132394.jpg,https://rebrickable.com/sets/10316-1/lord-of-the-rings-rivendell/
21338-1,A-Frame Cabin,2023,576,2083,https://cdn.rebrickable.com/media/sets/21338-1/116515.jpg,https://rebrickable.com/sets/21338-1/a-frame-cabin/
76249-1,Venomized Groot,2023,696,630,https://cdn.rebrickable.com/media/sets/76249-1/123069.jpg,https://rebrickable.com/sets/76249-1/venomized-groot/
75577-1,Mako Submarine​,2023,724,553,https://cdn.rebrickable.com/media/sets/75577-1/130200.jpg,https://rebrickable.com/sets/75577-1/mako-submarine/
31139-1,Cozy House,2023,672,809,https://cdn.rebrickable.com/media/sets/31139-1/131915.jpg,https://rebrickable.com/sets/31139-1/cozy-house/
60361-1,Ultimate Stunt Riders Challenge,2023,744,385,https://cdn.rebrickable.com/media/sets/60361-1/130998.jpg,https://rebrickable.com/sets/60361-1/ultimate-stunt-riders-challenge/
76416-1,Quidditch Trunk,2023,246,599,https://cdn.rebrickable.com/media/sets/76416-1/123228.jpg,https://rebrickable.com/sets/76416-1/quidditch-trunk/
75349-1,Captain Rex Helmet,2023,158,854,https://cdn.rebrickable.com/media/sets/75349-1/130224.jpg,https://rebrickable.com/sets/75349-1/captain-rex-helmet/
75371-1,Chewbacca,2023,158,2319,https://cdn.rebrickable.com/media/sets/75371-1/129739.jpg,https://rebrickable.com/sets/75371-1/chewbacca/
10315-1,Tranquil Garden,2023,721,1363,https://cdn.rebrickable.com/media/sets/10315-1/132380.jpg,https://rebrickable.com/sets/10315-1/tranquil-garden/
41736-1,Sea Rescue Center,2023,494,376,https://cdn.rebrickable.com/media/sets/41736-1/131570.jpg,https://rebrickable.com/sets/41736-1/sea-rescue-center/
21249-1,The Crafting Box 4.0,2023,577,605,https://cdn.rebrickable.com/media/sets/21249-1/123509.jpg,https://rebrickable.com/sets/21249-1/the-crafting-box-40/
41734-1,Sea Rescue Boat,2023,494,717,https://cdn.rebrickable.com/media/sets/41734-1/131799.jpg,https://rebrickable.com/sets/41734-1/sea-rescue-boat/
71426-1,Piranha Plant,2023,690,540,https://cdn.rebrickable.com/media/sets/71426-1/128161.jpg,https://rebrickable.com/sets/71426-1/piranha-plant/
910011-1,1950s Diner,2023,719,1381,https://cdn.rebrickable.com/media/sets/910011-1/135433.jpg,https://rebrickable.com/sets/910011-1/1950s-diner/
76991-1,Tails' Workshop and Tornado Plane,2023,747,376,https://cdn.rebrickable.com/media/sets/76991-1/120819.jpg,https://rebrickable.com/sets/76991-1/tails-workshop-and-tornado-plane/
31141-1,Main Street,2023,672,1460,https://cdn.rebrickable.com/media/sets/31141-1/121603.jpg,https://rebrickable.com/sets/31141-1/main-street/
75351-1,Princess Leia (Boushh) Helmet,2023,158,670,https://cdn.rebrickable.com/media/sets/75351-1/129779.jpg,https://rebrickable.com/sets/75351-1/princess-leia-boushh-helmet/
21344-1,The Orient Express Train,2023,576,2544,https://cdn.rebrickable.com/media/sets/21344-1/129569.jpg,https://rebrickable.com/sets/21344-1/the-orient-express-train/
75578-1,Metkayina Reef Home,2023,724,529,https://cdn.rebrickable.com/media/sets/75578-1/130154.jpg,https://rebrickable.com/sets/75578-1/metkayina-reef-home/
76413-1,Hogwarts: Room of Requirement,2023,246,587,https://cdn.rebrickable.com/media/sets/76413-1/129957.jpg,https://rebrickable.com/sets/76413-1/hogwarts-room-of-requirement/
76960-1,Brachiosaurus Discovery,2023,602,512,https://cdn.rebrickable.com/media/sets/76960-1/129836.jpg,https://rebrickable.com/sets/76960-1/brachiosaurus-discovery/
60365-1,Apartment Building,2023,52,688,https://cdn.rebrickable.com/media/sets/60365-1/131056.jpg,https://rebrickable.com/sets/60365-1/apartment-building/
41743-1,Hair Salon,2023,494,401,https://cdn.rebrickable.com/media/sets/41743-1/131520.jpg,https://rebrickable.com/sets/41743-1/hair-salon/
10326-1,Natural History Museum,2023,155,4015,https://cdn.rebrickable.com/media/sets/10326-1/129017.jpg,https://rebrickable.com/sets/10326-1/natural-history-museum/
60388-1,Gaming Tournament Truck,2023,52,344,https://cdn.rebrickable.com/media/sets/60388-1/130857.jpg,https://rebrickable.com/sets/60388-1/gaming-tournament-truck/
41727-1,Dog Rescue Center,2023,494,617,https://cdn.rebrickable.com/media/sets/41727-1/131849.jpg,https://rebrickable.com/sets/41727-1/dog-rescue-center/
43215-1,The Enchanted Treehouse,2023,579,1016,https://cdn.rebrickable.com/media/sets/43215-1/120985.jpg,https://rebrickable.com/sets/43215-1/the-enchanted-treehouse/
41735-1,Mobile Tiny House,2023,494,785,https://cdn.rebrickable.com/media/sets/41735-1/131589.jpg,https://rebrickable.com/sets/41735-1/mobile-tiny-house/
60396-1,Modified Race Cars,2023,52,359,https://cdn.rebrickable.com/media/sets/60396-1/123504.jpg,https://rebrickable.com/sets/60396-1/modified-race-cars/
42146-1,Liebherr Crawler Crane LR 13000,2023,1,2883,https://cdn.rebrickable.com/media/sets/42146-1/125275.jpg,https://rebrickable.com/sets/42146-1/liebherr-crawler-crane-lr-13000/
11028-1,Creative Pastel Fun,2023,621,333,https://cdn.rebrickable.com/media/sets/11028-1/132099.jpg,https://rebrickable.com/sets/11028-1/creative-pastel-fun/
41811-1,Hogwarts Desktop Kit,2023,688,846,https://cdn.rebrickable.com/media/sets/41811-1/131178.jpg,https://rebrickable.com/sets/41811-1/hogwarts-desktop-kit/
910027-1,Mountain View Observatory,2023,719,3876,https://cdn.rebrickable.com/media/sets/910027-1/118671.jpg,https://rebrickable.com/sets/910027-1/mountain-view-observatory/
75350-1,Clone Commander Cody Helmet,2023,158,766,https://cdn.rebrickable.com/media/sets/75350-1/130220.jpg,https://rebrickable.com/sets/75350-1/clone-commander-cody-helmet/
76251-1,Star-Lord's Helmet,2023,781,602,https://cdn.rebrickable.com/media/sets/76251-1/130082.jpg,https://rebrickable.com/sets/76251-1/star-lords-helmet/
10325-1,Alpine Lodge,2023,227,1517,https://cdn.rebrickable.com/media/sets/10325-1/127993.jpg,https://rebrickable.com/sets/10325-1/alpine-lodge/
71427-1,Larry's and Morton’s Airships Expansion Set,2023,690,1062,https://cdn.rebrickable.com/media/sets/71427-1/125227.jpg,https://rebrickable.com/sets/71427-1/larrys-and-mortons-airships-expansion-set/
40657-1,Dream Village,2023,749,435,https://cdn.rebrickable.com/media/sets/40657-1/121736.jpg,https://rebrickable.com/sets/40657-1/dream-village/
75355-1,X-Wing Starfighter,2023,171,1949,https://cdn.rebrickable.com/media/sets/75355-1/119795.jpg,https://rebrickable.com/sets/75355-1/x-wing-starfighter/
75357-1,Ghost & Phantom II,2023,158,1394,https://cdn.rebrickable.com/media/sets/75357-1/125444.jpg,https://rebrickable.com/sets/75357-1/ghost-phantom-ii/
76269-1,Avengers Tower,2023,702,5202,https://cdn.rebrickable.com/media/sets/76269-1/129297.jpg,https://rebrickable.com/sets/76269-1/avengers-tower/
60379-1,Deep-Sea Explorer Submarine,2023,52,842,https://cdn.rebrickable.com/media/sets/60379-1/130664.jpg,https://rebrickable.com/sets/60379-1/deep-sea-explorer-submarine/
60357-1,Stunt Truck & Ring of Fire Challenge,2023,744,479,https://cdn.rebrickable.com/media/sets/60357-1/131032.jpg,https://rebrickable.com/sets/60357-1/stunt-truck-ring-of-fire-challenge/
21243-1,The Frozen Peaks,2023,577,304,https://cdn.rebrickable.com/media/sets/21243-1/132038.jpg,https://rebrickable.com/sets/21243-1/the-frozen-peaks/
60367-1,Passenger Airplane,2023,53,913,https://cdn.rebrickable.com/media/sets/60367-1/123632.jpg,https://rebrickable.com/sets/60367-1/passenger-airplane/
43226-1,Disney Duos,2023,608,553,https://cdn.rebrickable.com/media/sets/43226-1/121442.jpg,https://rebrickable.com/sets/43226-1/disney-duos/
71787-1,Creative Ninja Brick Box,2023,435,544,https://cdn.rebrickable.com/media/sets/71787-1/130310.jpg,https://rebrickable.com/sets/71787-1/creative-ninja-brick-box/
75364-1,New Republic E-Wing vs. Shin Hati’s Starfighter,2023,158,1056,https://cdn.rebrickable.com/media/sets/75364-1/125592.jpg,https://rebrickable.com/sets/75364-1/new-republic-e-wing-vs-shin-hatis-starfighter/
41759-1,Heartlake City Bus,2023,494,480,https://cdn.rebrickable.com/media/sets/41759-1/121435.jpg,https://rebrickable.com/sets/41759-1/heartlake-city-bus/
43230-1,Walt Disney Tribute Camera,2023,608,811,https://cdn.rebrickable.com/media/sets/43230-1/130704.jpg,https://rebrickable.com/sets/43230-1/walt-disney-tribute-camera/
76250-1,Wolverine's Adamantium Claws,2023,707,596,https://cdn.rebrickable.com/media/sets/76250-1/130088.jpg,https://rebrickable.com/sets/76250-1/wolverines-adamantium-claws/
43231-1,Asha's Cottage,2023,608,509,https://cdn.rebrickable.com/media/sets/43231-1/127565.jpg,https://rebrickable.com/sets/43231-1/ashas-cottage/
42162-1,Bugatti Bolide Agile Blue,2023,1,905,https://cdn.rebrickable.com/media/sets/42162-1/121906.jpg,https://rebrickable.com/sets/42162-1/bugatti-bolide-agile-blue/
40504-1,A Minifigure Tribute,2023,599,1041,https://cdn.rebrickable.com/media/sets/40504-1/118141.jpg,https://rebrickable.com/sets/40504-1/a-minifigure-tribute/
31209-1,The Amazing Spider-Man,2023,709,2099,https://cdn.rebrickable.com/media/sets/31209-1/131761.jpg,https://rebrickable.com/sets/31209-1/the-amazing-spider-man/
76992-1,Amy's Animal Rescue Island,2023,747,388,https://cdn.rebrickable.com/media/sets/76992-1/120850.jpg,https://rebrickable.com/sets/76992-1/amys-animal-rescue-island/
10788-1,Gabby's Dollhouse,2023,748,499,https://cdn.rebrickable.com/media/sets/10788-1/121432.jpg,https://rebrickable.com/sets/10788-1/gabbys-dollhouse/
71457-1,Pegasus Flying Horse,2023,749,482,https://cdn.rebrickable.com/media/sets/71457-1/130391.jpg,https://rebrickable.com/sets/71457-1/pegasus-flying-horse/
43222-1,Disney Castle,2023,608,4837,https://cdn.rebrickable.com/media/sets/43222-1/130721.jpg,https://rebrickable.com/sets/43222-1/disney-castle/
60395-1,Combo Race Pack,2023,52,362,https://cdn.rebrickable.com/media/sets/60395-1/123518.jpg,https://rebrickable.com/sets/60395-1/combo-race-pack/
40599-1,Houses of the World 4,2023,598,318,https://cdn.rebrickable.com/media/sets/40599-1/128439.jpg,https://rebrickable.com/sets/40599-1/houses-of-the-world-4/
31143-1,Birdhouse,2023,672,476,https://cdn.rebrickable.com/media/sets/31143-1/131781.jpg,https://rebrickable.com/sets/31143-1/birdhouse/
42155-1,The Batman - Batcycle,2023,1,641,https://cdn.rebrickable.com/media/sets/42155-1/131071.jpg,https://rebrickable.com/sets/42155-1/the-batman-batcycle/
75365-1,Yavin 4 Rebel Base,2023,158,1067,https://cdn.rebrickable.com/media/sets/75365-1/129751.jpg,https://rebrickable.com/sets/75365-1/yavin-4-rebel-base/
75362-1,Ahsoka Tano's T-6 Jedi Shuttle,2023,158,608,https://cdn.rebrickable.com/media/sets/75362-1/125575.jpg,https://rebrickable.com/sets/75362-1/ahsoka-tanos-t-6-jedi-shuttle/
71424-1,Donkey Kong's Tree House,2023,690,555,https://cdn.rebrickable.com/media/sets/71424-1/123296.jpg,https://rebrickable.com/sets/71424-1/donkey-kongs-tree-house/
60397-1,Monster Truck Race,2023,52,301,https://cdn.rebrickable.com/media/sets/60397-1/123494.jpg,https://rebrickable.com/sets/60397-1/monster-truck-race/
41806-1,Ultimate Party Kit,2023,688,1165,https://cdn.rebrickable.com/media/sets/41806-1/131214.jpg,https://rebrickable.com/sets/41806-1/ultimate-party-kit/
43232-1,Peter Pan & Wendy's Flight over London,2023,608,466,https://cdn.rebrickable.com/media/sets/43232-1/124922.jpg,https://rebrickable.com/sets/43232-1/peter-pan-wendys-flight-over-london/
43210-1,Moana's Wayfinding Boat,2023,579,321,https://cdn.rebrickable.com/media/sets/43210-1/130820.jpg,https://rebrickable.com/sets/43210-1/moanas-wayfinding-boat/
60380-1,Downtown,2023,52,2010,https://cdn.rebrickable.com/media/sets/60380-1/130656.jpg,https://rebrickable.com/sets/60380-1/downtown/
43221-1,100 Years of Disney Animation Icons,2023,608,1022,https://cdn.rebrickable.com/media/sets/43221-1/120933.jpg,https://rebrickable.com/sets/43221-1/100-years-of-disney-animation-icons/
71417-1,Fliprus Snow Adventure Expansion Set,2023,690,567,https://cdn.rebrickable.com/media/sets/71417-1/130456.jpg,https://rebrickable.com/sets/71417-1/fliprus-snow-adventure-expansion-set/
40620-1,Cruella & Maleficent,2023,610,320,https://cdn.rebrickable.com/media/sets/40620-1/131713.jpg,https://rebrickable.com/sets/40620-1/cruella-maleficent/
80045-1,Monkey King Ultra Mech,2023,693,1715,https://cdn.rebrickable.com/media/sets/80045-1/129797.jpg,https://rebrickable.com/sets/80045-1/monkey-king-ultra-mech/
80047-1,Mei's Guardian Dragon,2023,693,612,https://cdn.rebrickable.com/media/sets/80047-1/121800.jpg,https://rebrickable.com/sets/80047-1/meis-guardian-dragon/
76993-1,Sonic vs Dr Eggman's Death Egg Robot,2023,747,615,https://cdn.rebrickable.com/media/sets/76993-1/124999.jpg,https://rebrickable.com/sets/76993-1/sonic-vs-dr-eggmans-death-egg-robot/
75356-1,Executor Super Star Destroyer,2023,158,630,https://cdn.rebrickable.com/media/sets/75356-1/129771.jpg,https://rebrickable.com/sets/75356-1/executor-super-star-destroyer/
40648-1,Money Tree,2023,686,336,https://cdn.rebrickable.com/media/sets/40648-1/131639.jpg,https://rebrickable.com/sets/40648-1/money-tree/
60364-1,Street Skate Park,2023,52,454,https://cdn.rebrickable.com/media/sets/60364-1/122811.jpg,https://rebrickable.com/sets/60364-1/street-skate-park/
42151-1,Bugatti Bolide,2023,1,905,https://cdn.rebrickable.com/media/sets/42151-1/131096.jpg,https://rebrickable.com/sets/42151-1/bugatti-bolide/
21250-1,The Iron Golem Fortress,2023,577,868,https://cdn.rebrickable.com/media/sets/21250-1/123534.jpg,https://rebrickable.com/sets/21250-1/the-iron-golem-fortress/
10323-1,PAC-MAN Arcade,2023,721,2651,https://cdn.rebrickable.com/media/sets/10323-1/132286.jpg,https://rebrickable.com/sets/10323-1/pac-man-arcade/
71796-1,Elemental Dragon vs. The Empress Mech,2023,435,1039,https://cdn.rebrickable.com/media/sets/71796-1/122200.jpg,https://rebrickable.com/sets/71796-1/elemental-dragon-vs-the-empress-mech/
71785-1,Jay's Titan Mech,2023,435,798,https://cdn.rebrickable.com/media/sets/71785-1/130305.jpg,https://rebrickable.com/sets/71785-1/jays-titan-mech/
31138-1,Beach Camper Van,2023,672,556,https://cdn.rebrickable.com/media/sets/31138-1/131929.jpg,https://rebrickable.com/sets/31138-1/beach-camper-van/
42160-1,Audi RS Q e-tron,2023,1,914,https://cdn.rebrickable.com/media/sets/42160-1/123614.jpg,https://rebrickable.com/sets/42160-1/audi-rs-q-e-tron/
71423-1,Dry Bowser Castle Battle Expansion Set,2023,690,1321,https://cdn.rebrickable.com/media/sets/71423-1/118697.jpg,https://rebrickable.com/sets/71423-1/dry-bowser-castle-battle-expansion-set/
60374-1,Fire Command Truck,2023,58,502,https://cdn.rebrickable.com/media/sets/60374-1/130924.jpg,https://rebrickable.com/sets/60374-1/fire-command-truck/
41809-1,Hedwig Pencil Holder,2023,688,518,https://cdn.rebrickable.com/media/sets/41809-1/131174.jpg,https://rebrickable.com/sets/41809-1/hedwig-pencil-holder/
42152-1,Firefighter Aircraft,2023,1,1134,https://cdn.rebrickable.com/media/sets/42152-1/131095.jpg,https://rebrickable.com/sets/42152-1/firefighter-aircraft/
76257-1,Wolverine Construction Figure,2023,707,327,https://cdn.rebrickable.com/media/sets/76257-1/130069.jpg,https://rebrickable.com/sets/76257-1/wolverine-construction-figure/
71786-1,Zane's Ice Dragon Creature,2023,435,984,https://cdn.rebrickable.com/media/sets/71786-1/130316.jpg,https://rebrickable.com/sets/71786-1/zanes-ice-dragon-creature/
76265-1,Batwing: Batman vs. The Joker,2023,697,357,https://cdn.rebrickable.com/media/sets/76265-1/123094.jpg,https://rebrickable.com/sets/76265-1/batwing-batman-vs-the-joker/
41744-1,Sports Centre,2023,494,832,https://cdn.rebrickable.com/media/sets/41744-1/131509.jpg,https://rebrickable.com/sets/41744-1/sports-centre/
60368-1,Arctic Explorer Ship,2023,65,817,https://cdn.rebrickable.com/media/sets/60368-1/123173.jpg,https://rebrickable.com/sets/60368-1/arctic-explorer-ship/
76422-1,Diagon Alley Weasleys' Wizard Wheezes,2023,246,835,https://cdn.rebrickable.com/media/sets/76422-1/121826.jpg,https://rebrickable.com/sets/76422-1/diagon-alley-weasleys-wizard-wheezes/
910013-1,Retro Bowling Alley,2022,719,2793,https://cdn.rebrickable.com/media/sets/910013-1/106587.jpg,https://rebrickable.com/sets/910013-1/retro-bowling-alley/
76912-1,Fast & Furious 1970 Dodge Charger R/T,2022,601,345,https://cdn.rebrickable.com/media/sets/76912-1/104445.jpg,https://rebrickable.com/sets/76912-1/fast-furious-1970-dodge-charger-rt/
40564-1,Winter Elves Scene,2022,227,372,https://cdn.rebrickable.com/media/sets/40564-1/112406.jpg,https://rebrickable.com/sets/40564-1/winter-elves-scene/
60351-1,Rocket Launch Center,2022,52,1010,https://cdn.rebrickable.com/media/sets/60351-1/95378.jpg,https://rebrickable.com/sets/60351-1/rocket-launch-center/
11022-1,Space Mission,2022,621,1700,https://cdn.rebrickable.com/media/sets/11022-1/102256.jpg,https://rebrickable.com/sets/11022-1/space-mission/
71767-1,Ninja Dojo Temple,2022,435,1396,https://cdn.rebrickable.com/media/sets/71767-1/95427.jpg,https://rebrickable.com/sets/71767-1/ninja-dojo-temple/
75322-1,Hoth AT-ST,2022,158,586,https://cdn.rebrickable.com/media/sets/75322-1/94927.jpg,https://rebrickable.com/sets/75322-1/hoth-at-st/
80038-1,Monkie Kid's Team Van,2022,693,1406,https://cdn.rebrickable.com/media/sets/80038-1/101633.jpg,https://rebrickable.com/sets/80038-1/monkie-kids-team-van/
42138-1,Ford Mustang Shelby GT500,2022,1,544,https://cdn.rebrickable.com/media/sets/42138-1/95539.jpg,https://rebrickable.com/sets/42138-1/ford-mustang-shelby-gt500/
